DATE,SECS,PDS1,DCL,DCI,PDADC,CPTP,CPTF,CPTD,VBC,VFALIM,VFA,XFA,TPCB,VTEMP,CTEMP,VHTR,CHTR,RFL,PDSU,TEMPCO,VQPA,VQP,FAIL
28.17:14:16,1490,0.0,1.5319,0.0,33470,15744,7070,8674,1.4412,0.0,30671,28888,34.469,91.889,82.852,41291,42915,25275,640,0,0,19650,0.0
28.17:14:26,1500,0.0,1.5333,0.0,33622,15733,7076,8657,1.4399,0.0,30707,28903,34.438,91.892,82.852,41316,42907,25343,616,0,0,19650,0.0
28.17:14:36,1510,0.0,1.5333,0.0,33508,15740,7093,8647,1.4412,0.0,30694,28849,34.469,91.887,82.852,41318,42908,25231,651,0,0,19650,0.0
28.17:14:46,1520,0.0,1.5326,0.0,33363,15684,7081,8603,1.4399,0.0,30667,28864,34.438,91.893,82.852,41294,42915,25227,638,0,0,19650,0.0
28.17:14:56,1530,0.0,1.5306,0.0,33304,15661,7048,8613,1.4399,0.0,30708,28873,34.469,91.891,82.852,41290,42915,25249,671,0,0,19650,0.0
28.17:15:06,1540,0.0,1.5326,0.0,27531,15665,7044,8621,1.4412,0.0,30714,28864,34.469,91.889,82.852,41343,42907,25330,594,0,0,19650,0.0
28.17:15:16,1550,0.0,1.5319,0.0,33416,15749,7066,8683,1.4412,0.0,30653,28874,34.438,91.894,82.852,41274,42907,25269,648,0,0,19650,0.0
28.17:15:26,1560,0.0,1.5333,0.0,27604,15762,7088,8674,1.4412,0.0,30652,28875,34.438,91.893,82.852,41320,42915,25247,638,0,0,19650,0.0
28.17:15:36,1570,0.0,1.5313,0.0,33350,15681,7050,8631,1.4399,0.0,30599,28886,34.438,91.892,82.852,41298,42908,25232,645,0,0,19650,0.0
28.17:15:46,1580,0.0,1.5333,0.0,33503,15703,7050,8653,1.4399,0.0,30461,28890,34.438,91.893,82.852,41288,42908,25155,640,0,0,19650,0.0
